Order ID,Amount,Profit,Quantity,Category,Sub-Category
B-33231,3436.9,832.4,2,Clothing,Skirt
B-26905,1063.83,-166.65,6,Electronics,Printers
B-26505,1065.81,228.15,6,Furniture,Furnishings
B-27991,4806.43,-10.32,9,Electronics,Printers
B-33655,1579.28,320.36,5,Clothing,Leggings
B-32585,3698.98,669.5,2,Furniture,Chairs
B-32920,1473.36,452.32,2,Electronics,Accessories
B-27786,2467.81,-168.39,2,Electronics,Phones
B-27567,1094.39,281.91,8,Furniture,Bookcases
B-32005,4884.6,1628.84,6,Electronics,Phones
B-34612,4301.83,728.63,6,Electronics,Printers
B-25971,2843.24,-254.62,1,Clothing,Stole
B-34243,132.21,25.83,3,Clothing,Trousers
B-29339,4060.92,-208.25,10,Clothing,T-Shirt
B-26920,4886.71,1735.99,3,Clothing,Kurti
B-27876,1093.92,342.69,6,Furniture,Chairs
B-32458,3669.01,192.03,4,Clothing,Shirt
B-32701,3694.25,-289.5,10,Furniture,Bookcases
B-28106,4517.34,-312.48,10,Furniture,Tables
B-28560,897.92,-85.52,7,Electronics,Accessories
B-32809,3964.44,727.06,1,Electronics,Accessories
B-34039,4231.44,297.15,1,Furniture,Furnishings
B-32586,3483.98,374.13,5,Clothing,Hankerchief
B-30207,3371.5,-164.92,5,Electronics,Accessories
B-28914,3851.5,-128.93,3,Electronics,Printers
B-25816,2198.58,-415.46,6,Clothing,Hankerchief
B-29989,601.33,48.24,10,Electronics,Accessories
B-30907,3478.41,1337.58,9,Electronics,Accessories
B-31592,1702.1,395.85,10,Electronics,Phones
B-29920,1252.56,-308.15,2,Furniture,Bookcases
B-25729,2758.81,-283.86,3,Furniture,Furnishings
B-28733,2529.74,790.19,1,Clothing,Hankerchief
B-27231,304.34,-44.32,10,Clothing,Leggings
B-32507,2587.87,-594.62,3,Clothing,Skirt
B-32298,4477.92,58.1,5,Electronics,Printers
B-29896,3278.9,-841.75,10,Clothing,Skirt
B-31870,4667.9,1368.4,3,Electronics,Phones
B-26157,2810.42,-189.96,8,Electronics,Electronic Games
B-33944,4398.1,817.23,2,Furniture,Furnishings
B-33197,2240.99,-333.36,6,Furniture,Tables
B-34024,1299.7,-256.23,3,Clothing,Leggings
B-28606,4120.74,-279.45,7,Clothing,Shirt
B-27843,4910.54,115.72,5,Furniture,Bookcases
B-26136,4534.49,-741.83,10,Furniture,Tables
B-29177,2929.45,723.37,7,Furniture,Chairs
B-33302,79.24,-18.76,1,Clothing,Hankerchief
B-27313,953.15,-239.66,10,Clothing,Hankerchief
B-26601,4887.67,1550.98,8,Clothing,Trousers
B-33068,2270.72,12.32,3,Electronics,Accessories
B-32116,1288.95,50.58,9,Furniture,Furnishings
B-34931,2621.32,681.31,1,Clothing,Trousers
B-29570,1687.64,29.29,3,Clothing,Stole
B-33016,1861.27,-448.32,9,Electronics,Phones
B-34261,2453.49,-499.17,4,Clothing,Skirt
B-35557,1348.92,225.83,4,Electronics,Electronic Games
B-32215,1542.16,417.58,4,Clothing,Saree
B-32984,4721.4,895.44,8,Furniture,Tables
B-30417,4525.27,1566.61,1,Electronics,Accessories
B-26585,1079.45,87.75,4,Clothing,Shirt
B-30956,2572.24,-121.72,3,Furniture,Tables
B-35174,3927.62,1021.92,1,Furniture,Furnishings
B-33036,3298.86,508.53,5,Electronics,Electronic Games
B-33458,4965.43,585.52,5,Furniture,Bookcases
B-33094,1776.81,409.35,9,Furniture,Furnishings
B-35156,325.16,-60.38,9,Clothing,Stole
B-32110,339.07,-24.74,8,Clothing,Stole
B-35541,24.32,-3.31,9,Clothing,Hankerchief
B-28704,4791.46,1467.37,1,Electronics,Electronic Games
B-32076,3058.0,731.14,5,Clothing,Stole
B-30184,3935.2,-568.08,8,Clothing,T-Shirt
B-29035,26.25,5.33,7,Clothing,Leggings
B-32353,2339.15,-14.31,4,Furniture,Tables
B-32563,3840.39,1419.85,5,Furniture,Furnishings
B-34876,4253.77,-1121.67,3,Furniture,Tables
B-32431,1013.34,52.73,2,Furniture,Chairs
B-28883,1837.38,-340.8,6,Furniture,Chairs
B-35523,1446.52,314.61,1,Clothing,Kurti
B-26926,3756.02,1266.33,9,Clothing,Shirt
B-28820,1837.37,445.17,5,Furniture,Tables
B-35111,4661.24,44.03,8,Electronics,Electronic Games
B-26181,1171.26,-343.26,9,Furniture,Bookcases
B-25628,931.0,197.38,8,Electronics,Electronic Games
B-26755,1279.08,309.71,8,Clothing,Trousers
B-35578,611.61,-115.46,5,Electronics,Electronic Games
B-34453,3102.79,-36.64,1,Electronics,Electronic Games
B-29024,1185.39,80.93,4,Furniture,Tables
B-32237,3435.05,736.82,10,Clothing,Skirt
B-34675,4733.43,-1402.78,8,Furniture,Chairs
B-28050,4983.47,723.18,3,Clothing,Hankerchief
B-35077,4268.99,-670.43,8,Electronics,Accessories
B-28249,3118.53,949.38,2,Electronics,Printers
B-27593,874.14,134.77,3,Clothing,Skirt
B-29268,3845.09,40.29,4,Electronics,Electronic Games
B-26296,3124.93,-916.78,1,Electronics,Phones
B-27255,1258.38,135.84,10,Furniture,Furnishings
B-26166,1323.88,400.28,1,Clothing,Trousers
B-29917,2118.04,794.92,10,Furniture,Chairs
B-29639,1297.42,11.8,1,Furniture,Furnishings
B-30900,1041.0,281.22,8,Electronics,Printers
B-27442,1642.99,45.29,7,Electronics,Printers
B-31248,4653.81,-230.77,1,Electronics,Phones
B-33295,1917.45,624.83,2,Clothing,Skirt
B-28706,1802.87,-491.83,10,Clothing,Trousers
B-26024,3326.86,-817.96,10,Electronics,Electronic Games
B-32869,1112.15,326.0,5,Furniture,Chairs
B-26117,3683.56,-1008.65,6,Furniture,Chairs
B-34341,1495.55,21.45,6,Furniture,Furnishings
B-27208,1858.06,501.09,7,Clothing,Trousers
B-29367,985.94,-262.55,5,Clothing,Stole
B-30506,357.42,-71.66,1,Clothing,Shirt
B-31374,170.29,51.25,6,Electronics,Printers
B-29646,772.92,-83.47,6,Electronics,Electronic Games
B-31598,1805.06,-20.83,5,Clothing,Kurti
B-35225,834.17,-122.72,8,Clothing,Trousers
B-32360,2717.26,-35.78,2,Furniture,Tables
B-26950,4839.72,1252.08,9,Furniture,Tables
B-35205,470.95,73.68,10,Furniture,Tables
B-29887,4118.28,1599.12,3,Clothing,Stole
B-27061,4332.18,-360.0,1,Furniture,Bookcases
B-31380,2424.45,84.56,4,Furniture,Chairs
B-27919,4699.28,-160.82,5,Electronics,Printers
B-34931,4806.76,816.72,10,Electronics,Phones
B-28778,1172.29,-18.67,1,Clothing,Kurti
B-32214,963.72,104.6,10,Electronics,Phones
B-33566,3905.78,865.91,6,Furniture,Furnishings
B-33216,694.29,-169.57,6,Furniture,Tables
B-25709,4237.19,1535.58,10,Clothing,Hankerchief
B-28619,4365.75,-214.07,5,Electronics,Electronic Games
B-26381,2475.91,-309.75,10,Furniture,Chairs
B-33404,3621.78,409.22,5,Electronics,Accessories
B-32149,2649.26,-95.07,10,Clothing,Stole
B-28474,3579.61,568.85,9,Electronics,Accessories
B-29216,2596.58,-671.28,7,Furniture,Furnishings
B-26404,351.41,78.32,7,Electronics,Printers
B-32110,1428.89,555.25,6,Clothing,Trousers
B-29259,2723.34,55.08,6,Clothing,Stole
B-33659,2701.41,-664.81,3,Furniture,Chairs
B-29479,1055.18,110.28,9,Furniture,Bookcases
B-31234,1364.23,203.75,3,Furniture,Bookcases
B-34932,992.98,-191.45,7,Electronics,Electronic Games
B-27753,2369.72,349.68,8,Electronics,Printers
B-31230,3070.79,-249.14,8,Electronics,Printers
B-32149,4176.88,-783.7,5,Clothing,Kurti
B-31089,4680.99,19.06,3,Furniture,Bookcases
B-27551,1553.6,-451.34,2,Clothing,T-Shirt
B-30377,643.29,55.09,1,Clothing,Leggings
B-26259,320.01,-85.03,5,Clothing,Hankerchief
B-25833,3363.29,-295.13,8,Clothing,Trousers
B-32470,2530.07,-197.49,6,Clothing,Hankerchief
B-31390,908.09,-159.51,4,Clothing,Trousers
B-35436,480.91,-99.13,1,Furniture,Furnishings
B-26993,2995.66,-869.36,6,Electronics,Electronic Games
B-33881,4927.43,-1051.85,1,Furniture,Bookcases
B-29442,1404.81,-94.53,7,Furniture,Chairs
B-26981,4296.22,1049.86,8,Electronics,Electronic Games
B-28610,1645.36,37.08,8,Electronics,Printers
B-33510,374.91,112.17,2,Clothing,Kurti
B-31219,3527.81,294.91,2,Clothing,Hankerchief
B-33124,4836.36,-850.2,6,Clothing,Trousers
B-29797,2022.6,406.4,5,Clothing,Shirt
B-34966,2804.24,-228.42,5,Clothing,Stole
B-25941,1225.84,359.95,6,Clothing,Shirt
B-32751,2222.87,-103.22,9,Electronics,Electronic Games
B-35017,1058.46,366.83,1,Electronics,Electronic Games
B-29606,2676.75,-442.57,8,Electronics,Electronic Games
B-31870,4239.5,780.63,1,Electronics,Accessories
B-26085,3569.62,1348.89,2,Clothing,Stole
B-27238,3262.31,745.12,7,Clothing,Shirt
B-34220,1727.01,43.19,1,Furniture,Tables
B-34470,4803.7,-1290.18,10,Clothing,Kurti
B-26812,2077.09,-457.3,9,Clothing,Kurti
B-26068,1968.4,430.85,5,Electronics,Phones
B-29758,60.83,6.99,10,Furniture,Furnishings
B-35358,729.54,65.76,1,Electronics,Printers
B-27930,889.69,44.67,4,Clothing,Shirt
B-26329,877.44,-80.98,8,Furniture,Furnishings
B-32064,823.84,-244.8,6,Electronics,Phones
B-31083,835.22,80.72,8,Clothing,Skirt
B-34892,1292.36,132.85,6,Electronics,Accessories
B-27494,4097.62,901.54,6,Furniture,Chairs
B-33783,3532.11,-818.31,8,Electronics,Accessories
B-26048,3289.79,204.11,4,Furniture,Tables
B-26553,1186.02,-72.01,6,Electronics,Printers
B-31151,632.53,110.41,8,Furniture,Chairs
B-26552,629.53,-162.48,3,Furniture,Chairs
B-35065,4206.52,391.18,5,Clothing,Hankerchief
B-31182,3167.97,404.81,7,Furniture,Bookcases
B-27412,598.77,-79.88,2,Clothing,Saree
B-25671,3268.87,-486.13,2,Electronics,Accessories
B-29973,2158.23,-89.44,10,Electronics,Electronic Games
B-32728,169.73,-39.66,4,Electronics,Printers
B-32252,4194.3,937.02,10,Electronics,Printers
B-25719,903.81,-117.05,9,Furniture,Furnishings
B-28996,2736.71,839.3,5,Clothing,Skirt
B-33478,1016.36,389.15,6,Electronics,Accessories
B-31133,463.02,11.34,6,Electronics,Electronic Games
B-30774,4677.43,-1318.84,6,Furniture,Furnishings
B-30744,1357.78,440.9,3,Electronics,Accessories
B-33313,3795.98,656.52,4,Furniture,Chairs
B-31834,4920.8,355.0,1,Clothing,Leggings
B-30941,2722.46,-27.16,4,Clothing,Trousers
B-28741,426.44,7.97,7,Electronics,Electronic Games
B-32038,2974.67,924.8,3,Furniture,Chairs
B-33619,3800.61,-10.03,8,Furniture,Tables
B-30503,3308.79,-152.02,10,Clothing,T-Shirt
B-30549,4458.61,-177.41,9,Furniture,Bookcases
B-28464,2838.91,-822.04,2,Clothing,Hankerchief
B-27619,311.94,25.83,4,Clothing,Shirt
B-30425,3263.95,-774.27,8,Electronics,Electronic Games
B-25656,4736.68,-229.8,3,Electronics,Phones
B-28972,351.95,44.91,1,Electronics,Electronic Games
B-25692,2477.26,795.77,7,Furniture,Bookcases
B-28814,565.56,136.3,5,Furniture,Tables
B-26269,4218.05,1350.05,3,Furniture,Chairs
B-30488,3293.05,-315.58,9,Clothing,Skirt
B-35469,453.42,-117.08,7,Furniture,Bookcases
B-27902,1679.82,543.87,1,Furniture,Bookcases
B-28846,3178.85,924.41,10,Clothing,Skirt
B-27042,2597.36,342.07,9,Electronics,Phones
B-34056,1520.17,203.17,3,Furniture,Tables
B-33298,1997.03,-60.29,2,Clothing,Stole
B-32097,3384.68,171.39,7,Clothing,Kurti
B-27861,4354.1,-832.81,7,Furniture,Tables
B-25723,3185.24,627.14,3,Furniture,Tables
B-26903,384.22,142.73,8,Furniture,Chairs
B-30085,4309.94,1018.5,8,Electronics,Electronic Games
B-30562,4902.6,-19.66,4,Furniture,Chairs
B-33172,1166.78,-267.26,10,Furniture,Bookcases
B-28798,3988.37,-441.84,4,Furniture,Furnishings
B-34345,584.13,-60.78,1,Electronics,Electronic Games
B-31837,626.27,151.4,3,Clothing,Leggings
B-27399,1190.21,206.11,10,Electronics,Phones
B-34458,1087.59,-306.94,3,Clothing,Kurti
B-32000,4595.46,-440.88,8,Clothing,T-Shirt
B-27650,84.37,21.45,4,Electronics,Printers
B-31184,2232.6,-237.41,10,Electronics,Phones
B-26695,4871.26,1467.93,2,Clothing,Stole
B-30181,3930.58,378.85,8,Furniture,Furnishings
B-35595,2481.16,192.37,10,Electronics,Accessories
B-35512,4428.86,1008.63,8,Electronics,Phones
B-26039,2864.27,449.84,7,Clothing,Shirt
B-35232,4038.85,613.25,10,Electronics,Phones
B-27324,4003.85,-708.79,5,Clothing,Leggings
B-29397,288.09,-19.59,8,Furniture,Furnishings
B-34774,2187.39,248.54,5,Clothing,Skirt
B-30645,2000.16,70.89,1,Electronics,Printers
B-32316,3337.81,-849.76,10,Clothing,Saree
B-35414,112.7,38.34,2,Clothing,Shirt
B-31655,3119.19,193.65,8,Furniture,Bookcases
B-33172,3347.05,-227.84,5,Clothing,Saree
B-34864,3670.99,1447.72,7,Clothing,Skirt
B-33946,2731.06,468.34,6,Clothing,Skirt
B-27881,4681.98,-979.55,4,Clothing,Kurti
B-34900,708.44,-135.7,2,Clothing,Leggings
B-31814,2181.03,11.78,9,Clothing,Kurti
B-32490,4511.52,-770.17,3,Clothing,Leggings
B-33247,1479.41,-232.45,7,Furniture,Tables
B-28367,817.98,61.99,7,Clothing,Saree
B-35280,1088.04,387.16,6,Clothing,Trousers
B-29996,3864.38,-1051.64,3,Clothing,T-Shirt
B-30356,4771.04,-1326.49,5,Electronics,Phones
B-32383,3540.2,726.0,3,Electronics,Phones
B-31917,1568.37,414.81,8,Electronics,Printers
B-33077,4185.18,-311.9,6,Furniture,Bookcases
B-29220,2562.61,-263.29,5,Electronics,Electronic Games
B-32760,3599.12,-675.56,8,Electronics,Electronic Games
B-32896,2615.7,-433.21,10,Electronics,Phones
B-31962,2396.27,753.03,1,Electronics,Printers
B-31078,438.26,16.53,4,Electronics,Electronic Games
B-31368,2020.88,-52.32,1,Electronics,Printers
B-27630,4566.78,-1217.21,2,Furniture,Tables
B-32955,2642.92,917.55,10,Clothing,Stole
B-33821,1412.89,310.29,7,Furniture,Tables
B-35225,3425.58,830.16,2,Furniture,Bookcases
B-27030,3291.28,73.9,10,Electronics,Phones
B-32441,1668.31,-83.4,5,Furniture,Chairs
B-33181,1702.81,161.47,7,Furniture,Bookcases
B-28236,3836.48,-630.15,10,Electronics,Phones
B-29352,1280.0,-157.33,6,Electronics,Printers
B-29741,561.54,112.28,2,Furniture,Bookcases
B-28393,4045.05,1106.14,10,Electronics,Electronic Games
B-27313,2349.37,-421.59,1,Furniture,Bookcases
B-33832,1872.16,-490.26,10,Electronics,Printers
B-32743,2623.43,-685.48,3,Furniture,Chairs
B-32816,4869.47,438.92,10,Furniture,Tables
B-31046,4665.18,1809.52,6,Furniture,Tables
B-33866,1569.97,175.22,4,Clothing,Saree
B-31406,1832.94,50.41,5,Furniture,Tables
B-26613,1482.16,458.88,7,Electronics,Phones
B-31801,167.84,-25.76,9,Electronics,Printers
B-31110,171.31,-49.04,8,Electronics,Electronic Games
B-35250,2881.18,-345.07,5,Furniture,Bookcases
B-29852,186.04,55.71,2,Clothing,Saree
B-28327,1581.87,-352.87,3,Clothing,Leggings
B-30392,2482.48,-631.11,3,Clothing,T-Shirt
B-33205,952.55,377.62,3,Electronics,Accessories
B-33587,3845.6,387.37,4,Furniture,Tables
B-26702,1856.88,325.67,2,Clothing,Hankerchief
B-30265,3592.59,1019.0,5,Furniture,Furnishings
B-32674,3871.14,1464.0,1,Furniture,Furnishings
B-27474,1731.7,-432.9,3,Clothing,Trousers
B-26305,4705.67,-621.04,5,Electronics,Accessories
B-33736,2523.89,253.78,1,Electronics,Printers
B-27772,2366.79,-203.11,7,Clothing,Stole
B-27423,4044.89,-535.37,3,Electronics,Electronic Games
B-28074,4235.16,1511.9,8,Electronics,Accessories
B-31268,1404.17,-271.07,10,Electronics,Phones
B-28403,369.19,15.33,1,Electronics,Electronic Games
B-28689,3383.7,-319.15,9,Furniture,Tables
B-34046,3275.8,-603.19,8,Electronics,Printers
B-27584,305.21,-68.22,6,Furniture,Bookcases
B-32421,2551.74,632.38,5,Electronics,Electronic Games
B-29326,4545.55,-284.53,2,Clothing,Shirt
B-28556,4555.57,7.57,3,Electronics,Printers
B-30570,2512.05,940.81,7,Furniture,Chairs
B-32742,411.17,-97.71,6,Furniture,Bookcases
B-27461,4956.38,1028.75,2,Clothing,Saree
B-27344,4550.58,-804.19,3,Electronics,Accessories
B-32659,2026.37,267.15,6,Electronics,Phones
B-26721,1132.73,431.23,8,Clothing,Saree
B-31285,412.17,113.05,1,Clothing,Shirt
B-25653,510.81,123.5,4,Electronics,Printers
B-26099,1116.93,309.39,5,Electronics,Accessories
B-31779,3001.18,-486.96,8,Furniture,Tables
B-34130,2044.46,-19.22,8,Clothing,Leggings
B-30718,4997.46,-1359.89,10,Electronics,Electronic Games
B-34670,1589.85,402.03,8,Clothing,Saree
B-26441,3962.25,891.11,8,Furniture,Tables
B-31562,4044.87,482.17,8,Electronics,Printers
B-30041,3891.62,594.15,4,Electronics,Accessories
B-30453,1180.44,-142.6,2,Electronics,Phones
B-29539,4362.72,374.82,5,Electronics,Electronic Games
B-30827,3279.94,355.79,6,Furniture,Tables
B-33522,2881.91,521.97,7,Clothing,T-Shirt
B-28766,1966.58,-503.36,5,Clothing,Stole
B-31333,3048.8,-391.97,5,Furniture,Tables
B-26036,568.41,66.2,7,Furniture,Bookcases
B-26328,4592.82,1499.19,2,Clothing,Hankerchief
B-30032,2832.85,666.47,3,Furniture,Chairs
B-32828,4699.62,-1176.07,2,Electronics,Electronic Games
B-33904,2637.07,30.11,8,Furniture,Bookcases
B-35311,4834.19,-84.25,10,Clothing,T-Shirt
B-25973,4636.03,302.07,8,Electronics,Phones
B-26903,4092.21,-550.33,1,Clothing,Leggings
B-26042,421.88,71.74,7,Clothing,Saree
B-28758,3923.56,-349.08,2,Furniture,Tables
B-31806,1609.07,102.21,2,Electronics,Printers
B-27152,4637.85,-211.57,6,Furniture,Furnishings
B-28911,1530.6,-69.92,1,Clothing,T-Shirt
B-27617,2922.31,-322.86,5,Electronics,Printers
B-34348,4966.01,1390.49,8,Clothing,Hankerchief
B-29707,1158.57,-13.61,4,Electronics,Electronic Games
B-26486,2618.64,703.22,3,Furniture,Tables
B-32313,443.37,109.28,7,Electronics,Electronic Games
B-26877,4429.76,-1071.48,1,Electronics,Accessories
B-31443,4367.61,1176.57,10,Furniture,Chairs
B-33094,2558.41,-242.18,1,Electronics,Electronic Games
B-33153,2514.45,131.02,4,Furniture,Tables
B-30046,3970.8,819.96,10,Furniture,Furnishings
B-35600,532.55,145.27,6,Clothing,Hankerchief
B-33577,281.75,15.47,1,Electronics,Printers
B-27005,3164.42,978.63,5,Clothing,Shirt
B-28723,2228.82,-348.39,9,Furniture,Tables
B-33617,404.64,-87.41,4,Electronics,Phones
B-34125,2283.84,466.72,7,Furniture,Chairs
B-25737,4261.96,1163.6,7,Clothing,Leggings
B-25625,4500.22,-573.06,1,Furniture,Chairs
B-32143,4974.76,-649.95,6,Clothing,Saree
B-35047,911.63,-191.84,8,Clothing,Saree
B-32343,2714.16,886.71,9,Clothing,Saree
B-29379,4996.56,869.57,2,Clothing,Skirt
B-34049,2400.87,834.57,4,Furniture,Furnishings
B-26626,1686.78,-429.35,7,Clothing,Trousers
B-30980,1485.41,589.45,5,Electronics,Electronic Games
B-26102,2018.07,-250.44,1,Furniture,Bookcases
B-32296,4564.83,1787.89,4,Clothing,Skirt
B-25728,1495.57,526.48,6,Furniture,Furnishings
B-30542,3547.47,-63.54,7,Clothing,Hankerchief
B-31084,2018.14,236.98,8,Electronics,Phones
B-35054,525.23,148.88,4,Clothing,Kurti
B-29606,3333.08,-821.73,8,Electronics,Accessories
B-31984,4094.15,-749.96,5,Clothing,Stole
B-32572,3762.12,87.2,9,Furniture,Furnishings
B-35574,4032.39,-776.49,6,Furniture,Bookcases
B-32921,1248.51,289.45,8,Electronics,Electronic Games
B-27983,2483.17,646.08,3,Electronics,Accessories
B-32808,1572.3,53.1,4,Electronics,Printers
B-26796,1596.19,148.78,10,Electronics,Printers
B-31961,2199.38,-606.46,2,Electronics,Printers
B-32545,2482.75,-479.29,9,Electronics,Electronic Games
B-34975,3977.93,529.29,4,Electronics,Phones
B-34182,1392.2,168.27,2,Electronics,Phones
B-34127,3522.87,-565.39,5,Furniture,Tables
B-26783,89.94,19.32,10,Electronics,Phones
B-31450,1788.38,439.39,2,Furniture,Tables
B-30347,1208.19,-29.74,6,Furniture,Furnishings
B-27031,4204.47,1293.37,2,Furniture,Tables
B-28194,3751.21,-489.96,8,Furniture,Chairs
B-35397,640.33,226.68,5,Clothing,Saree
B-31782,409.36,30.02,8,Clothing,Trousers
B-35189,3043.4,918.66,8,Electronics,Accessories
B-30878,3267.76,-303.36,10,Furniture,Furnishings
B-32377,776.76,304.41,9,Electronics,Electronic Games
B-35243,4692.46,-1367.59,3,Furniture,Furnishings
B-34089,4019.31,1239.42,4,Electronics,Electronic Games
B-34137,4580.79,1828.83,5,Clothing,Trousers
B-25888,3201.35,677.85,4,Clothing,Saree
B-28868,4045.54,1032.88,9,Clothing,Leggings
B-31573,1857.88,496.57,7,Electronics,Phones
B-28799,2758.47,-379.0,4,Furniture,Bookcases
B-34322,3493.6,1343.24,3,Clothing,Kurti
B-33512,2913.29,-77.76,9,Clothing,Leggings
B-31743,1254.47,464.38,2,Furniture,Bookcases
B-35455,499.68,103.03,2,Furniture,Tables
B-31976,1816.33,7.02,4,Clothing,Skirt
B-29128,2064.99,44.58,3,Furniture,Furnishings
B-31726,2938.3,-140.87,10,Electronics,Printers
B-32458,4884.1,292.96,8,Electronics,Electronic Games
B-31644,4412.75,1062.11,7,Clothing,Stole
B-27119,1551.14,-42.83,3,Furniture,Furnishings
B-30453,2479.84,690.56,9,Clothing,Hankerchief
B-28704,1227.94,-244.52,9,Furniture,Chairs
B-33079,2608.87,-16.02,1,Clothing,Shirt
B-29943,4198.29,1626.97,10,Electronics,Phones
B-30137,4822.41,-717.29,2,Electronics,Electronic Games
B-29880,3216.98,-859.36,3,Furniture,Tables
B-34131,680.51,-156.29,7,Clothing,Hankerchief
B-30840,4463.84,-206.9,5,Electronics,Accessories
B-25835,2568.68,889.14,1,Furniture,Bookcases
B-32744,3361.3,180.94,6,Furniture,Bookcases
B-31527,2686.68,-675.02,4,Electronics,Accessories
B-28654,4103.82,721.88,4,Clothing,Leggings
B-31493,994.79,34.88,2,Clothing,Stole
B-31937,1999.68,168.25,3,Furniture,Tables
B-27995,2461.82,-187.52,1,Electronics,Printers
B-26218,3456.5,936.06,7,Electronics,Printers
B-35298,636.03,251.12,8,Furniture,Bookcases
B-35443,801.71,127.93,6,Clothing,T-Shirt
B-32687,2109.29,608.32,7,Electronics,Printers
B-33701,2325.58,783.15,9,Clothing,Stole
B-28568,3938.0,1559.68,1,Clothing,Stole
B-32524,4043.96,1189.81,2,Furniture,Bookcases
B-35188,3674.81,373.69,9,Furniture,Bookcases
B-29675,2030.05,396.04,3,Furniture,Chairs
B-34866,3237.89,-614.19,10,Furniture,Furnishings
B-28188,1970.77,-382.96,4,Electronics,Electronic Games
B-25804,302.34,-5.51,7,Furniture,Chairs
B-30960,1502.37,-137.5,9,Clothing,Skirt
B-32697,1808.4,120.44,1,Electronics,Phones
B-34940,1451.83,-387.1,2,Clothing,Leggings
B-27109,2868.5,-162.82,3,Furniture,Furnishings
B-33047,2317.15,287.54,10,Electronics,Phones
B-33775,2530.68,679.01,6,Clothing,Saree
B-30179,353.19,110.28,9,Electronics,Phones
B-28356,134.65,18.64,3,Clothing,Hankerchief
B-33214,3643.12,129.15,9,Electronics,Phones
B-32176,4805.14,484.54,7,Electronics,Printers
B-29681,3864.94,5.25,10,Clothing,Shirt
B-29502,360.2,-86.14,6,Furniture,Bookcases
B-26459,4156.56,963.38,5,Clothing,Kurti
B-32837,152.98,53.83,3,Clothing,Saree
B-30060,4916.05,743.65,1,Furniture,Chairs
B-29781,2393.24,322.68,2,Electronics,Electronic Games
B-27842,847.08,-183.15,9,Clothing,Kurti
B-28463,1317.12,-237.25,2,Clothing,Leggings
B-27047,2376.9,-613.56,7,Clothing,Saree
B-27036,4884.41,-634.83,2,Electronics,Printers
B-27461,552.45,203.48,6,Electronics,Printers
B-29981,3162.29,-396.26,6,Furniture,Bookcases
B-32520,4911.07,-1405.91,6,Electronics,Accessories
B-31689,3204.03,771.45,2,Clothing,Stole
B-32489,3894.6,1039.99,8,Electronics,Printers
B-32288,4384.41,-966.29,1,Furniture,Furnishings
B-26855,1559.53,291.14,10,Electronics,Printers
B-29597,1549.41,-30.53,9,Clothing,Shirt
B-33196,4163.29,-732.7,5,Electronics,Phones
B-35363,1465.99,-149.02,10,Electronics,Accessories
B-27691,4184.41,969.72,7,Clothing,T-Shirt
